¿Qué océano está al oeste de América del Sur?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un reptil?,Tortuga,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Napoleón Bonaparte?,Emperador francés,Rey inglés,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los objetos en la Tierra?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos océanos existen?,Cinco,Cuatro,Seis,Siete,Fácil,Geografía
¿En qué país está el río Rin?,Alemania,Francia,Suiza,Bélgica,Media,Geografía
¿Qué animal es un omnívoro?,Oso,Vaca,Tigre,Águila,Media,Naturaleza
¿Qué científico formuló la ley de Faraday?,Faraday,Newton,Einstein,Bohr,Media,Ciencia
¿Qué civilización construyó la ciudad de Teotihuacán?,Mesoamericana,Maya,Azteca,Olmeca,Media,Historia
¿Qué río pasa por Londres?,Tamesis,Rin,Danubio,Seine,Media,Geografía
¿Qué vitamina ayuda a la piel?,Vitamina E,Vitamina A,Vitamina C,Vitamina D,Media,Ciencia
¿Qué animal vive en bosques templados?,Ciervo,Camello,León,Mono,Media,Naturaleza
¿Quién fue Ramsés II?,Faraón egipcio,Rey persa,Emperador romano,General griego,Media,Historia
¿Qué país tiene más población de habla árabe?,Egipto,Arabia Saudita,Marruecos,Argelia,Media,Geografía
¿Qué ácido se encuentra en el estómago?,Ácido clorhídrico,Ácido sulfúrico,Ácido acético,Ácido nítrico,Media,Ciencia
¿Qué animal es ovovivíparo?,Tiburón,Gallina,Rana,Paloma,Media,Naturaleza
¿Quién escribió La Eneida?,Virgilio,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Arabia de África?,Mar Rojo,Mar Negro,Mar Caspio,Mar Arábigo,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Riñón,Corazón,Pulmón,Media,Ciencia
¿Qué animal vive en arrecifes?,Pez payaso,Atún,Carpa,Lucio,Media,Naturaleza
¿Dónde se encuentra el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Tm?,Tulio,Tantalio,Terbio,Telurio,Muy Difícil,Ciencia
¿Qué cultura construyó Monte Albán?,Zapoteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal soporta congelación extrema?,Rana de madera,Oso,Serpiente,Caracol,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Ross?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ecuación de Schrödinger?,Schrödinger,Heisenberg,Dirac,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Cartago?,Cartaginés,Persa,Asirio,Babilónico,Muy Difícil,Historia
¿Qué animal detecta campos eléctricos?,Pez cuchillo,Tiburón,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Kyzylkum?,Uzbekistán,Turkmenistán,Irán,Afganistán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 68?,Erbio,Lutecio,Disprosio,Holmio,Muy Difícil,Ciencia
¿Qué civilización construyó Tikal?,Maya,Olmeca,Azteca,Inca,Muy Difícil,Historia
¿Qué animal puede regenerar su médula espinal?,Salamandra,Rata,Pez cebra,Pulpo,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Denali?,EE.UU.,Canadá,Alaska,Rusia,Muy Difícil,Geografía
¿Qué científico descubrió la antipartícula?,Dirac,Pauli,Fermi,Heisenberg,Muy Difícil,Ciencia
¿Qué reino africano controló Nubia?,Kush,Mali,Songhai,Aksum,Muy Difícil,Historia
¿Qué animal sobrevive en hipoxia extrema?,Topo desnudo,Rata,Perro,Gato,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Amundsen?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Irlanda?,Dublín,Cork,Galway,Limerick,Fácil,Geografía
¿Qué animal es un marsupial?,Wallaby,Koala,León,Elefante,Fácil,Naturaleza
¿Cuántos días tiene un año bisiesto?,366,365,364,367,Fácil,Ciencia
¿Quién pintó La joven de la perla?,Johannes Vermeer,Leonardo da Vinci,Picasso,Rembrandt,Fácil,Historia
¿Qué planeta tiene mayor inclinación axial?,Urano,Júpiter,Marte,Venus,Fácil,Ciencia
¿En qué continente está Ecuador?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal produce leche?,Vaca,Oveja,Cabra,Caballo,Fácil,Naturaleza
¿Cuál es el estado líquido del agua?,Agua,Hielo,Vapor,Plasma,Fácil,Ciencia
¿En qué país se encuentra el Machu Picchu?,Perú,México,Bolivia,Chile,Fácil,Historia
¿Qué sentido usamos para saborear?,Gusto,Oído,Vista,Tacto,Fácil,Ciencia
¿Qué océano está al sur de África?,Atlántico,Índico,Pacífico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Rana,Cocodrilo,Serpiente,Gato,Fácil,Naturaleza
¿Quién fue Simón Bolívar?,Libertador sudamericano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los objetos sobre la Tierra?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos continentes existen?,Siete,Cinco,Seis,Ocho,Fácil,Geografía
¿En qué país está el río Volga?,Rusia,Ucrania,Bielorrusia,Polonia,Media,Geografía
¿Qué animal es un omnívoro?,Oso,Cabra,Tigre,Águila,Media,Naturaleza
¿Qué científico formuló la ley de Boyle?,Boyle,Newton,Galileo,Faraday,Media,Ciencia
¿Qué civilización construyó la ciudad de Cahokia?,Mississippiana,Maya,Azteca,Olmeca,Media,Historia
¿Qué río pasa por Viena?,Danubio,Rin,Tíber,Seine,Media,Geografía
¿Qué vitamina ayuda a los huesos?,Vitamina D,Vitamina C,Vitamina A,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques boreales?,Alce,Camello,León,Mono,Media,Naturaleza
¿Quién fue Alejandro Magno?,Conquistador macedonio,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más islas?,Suecia,Indonesia,Filipinas,Noruega,Media,Geografía
¿Qué gas es esencial para la fotosíntesis?,Dióxido de carbono,Oxygen,Nitrógeno,Helio,Media,Ciencia
¿Qué animal es venenoso?,Serpiente,Perro,Gato,Caballo,Media,Naturaleza
¿Quién escribió La Divina Comedia?,Dante Alighieri,Homero,Goethe,Molière,Media,Historia
¿Qué mar separa Europa de Asia?,Mar Negro,Mar Mediterráneo,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano produce bilis?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Rub' al Khali?,Arabia Saudita,Irán,Iraq,Omán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Ho?,Holmio,Hafnio,Hidrógeno,Helio,Muy Difícil,Ciencia
¿Qué cultura construyó Tula?,Tolteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal puede sobrevivir en condiciones extremas?,Tardígrado,Rata,Escorpión,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Beaufort?,Ártico,Pacífico,Atlántico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la teoría del estado sólido del electrón?,Bloch,Heisenberg,Dirac,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Atenas?,Ateniense,Persa,Asirio,Babilónico,Muy Difícil,Historia
¿Qué animal puede detectar campos magnéticos?,Tortuga marina,Pez cuchillo,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Atacama?,Chile,Bolivia,Perú,Argentina,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Polonia?,Varsovia,Cracovia,Posnania,Gdansk,Fácil,Geografía
¿Qué animal es un marsupial?,Canguro,Koala,León,Elefante,Fácil,Naturaleza
¿Cuántos segundos tiene un minuto?,60,50,100,90,Fácil,Ciencia
¿Quién pintó El jardín de las delicias?,Hieronymus Bosch,Picasso,Leonardo da Vinci,Michelangelo,Fácil,Historia
¿Qué planeta es el más pequeño del sistema solar?,Mercurio,Plutón,Marte,Venus,Fácil,Ciencia
¿En qué continente está Argentina?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal produce miel?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado sólido del hierro?,Hierro,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Alhambra?,España,Italia,Grecia,Francia,Fácil,Historia
¿Qué sentido usamos para oler?,Olfato,Vista,Oído,Tacto,Fácil,Ciencia
¿Qué océano está al oeste de América del Norte?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Sapo,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Julio César?,General romano,Rey persa,Faraón,Explorador,Fácil,Historia
¿Qué fuerza mantiene los satélites en órbita?,Gravedad,Magnetismo,Presión,Inercia,Fácil,Ciencia
¿Cuántos hemisferios tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Ganges?,India,Nepal,Bangladesh,China,Media,Geografía
¿Qué animal es carnívoro?,León,Tigre,Elefante,Oveja,Media,Naturaleza
¿Qué científico desarrolló la teoría del electromagnetismo?,Maxwell,Newton,Einstein,Faraday,Media,Ciencia
¿Qué civilización construyó la ciudad de Palenque?,Maya,Azteca,Olmeca,Inca,Media,Historia
¿Qué río cruza Budapest?,Danubio,Tíber,Rin,Seine,Media,Geografía
¿Qué vitamina ayuda al sistema inmunológico?,Vitamina C,Vitamina A,Vitamina D,Vitamina K,Media,Ciencia
¿Qué animal vive en los bosques templados?,Ciervo,Alce,Mono,Camello,Media,Naturaleza
¿Quién fue Napoleón Bonaparte?,Emperador francés,Rey inglés,Faraón,General romano,Media,Historia
¿Qué país tiene más glaciares?,Islandia,Chile,Canadá,Noruega,Media,Geografía
¿Qué gas permite la respiración?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal es ovíparo?,Gallina,Perro,Gato,Elefante,Media,Naturaleza
¿Quién escribió Hamlet?,Shakespeare,Dante,Goethe,Molière,Media,Historia
¿Qué mar separa Europa de África?,Mar Mediterráneo,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano produce enzimas digestivas?,Páncreas,Hígado,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Sahara?,África,Arabia,China,Australia,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Dy?,Disprosio,Daltonio,Deuterio,Darmstatio,Muy Difícil,Ciencia
¿Qué cultura construyó Chavín de Huántar?,Chavín,Mochica,Inca,Nazca,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin oxígeno?,Cangrejo de río,Rata,Serpiente,Topo,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Laptev?,Rusia,Canadá,Groenlandia,Noruega,Muy Difícil,Geografía
¿Qué científico formuló la ecuación de Dirac?,Dirac,Schrödinger,Heisenberg,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Tenochtitlán?,Azteca,Maya,Inca,Olmeca,Muy Difícil,Historia
¿Qué animal percibe campos eléctricos?,Pez cuchillo,Tiburón,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Karakum?,Turkmenistán,Irán,Irak,Omán,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Hungría?,Budapest,Debrecen,Szeged,Győr,Fácil,Geografía
¿Qué animal es un marsupial?,Koala,Canguro,León,Elefante,Fácil,Naturaleza
¿Cuántos minutos tiene una hora?,60,50,100,90,Fácil,Ciencia
¿Quién pintó El Nacimiento de Venus?,Sandro Botticelli,Leonardo da Vinci,Michelangelo,Picasso,Fácil,Historia
¿Qué planeta es conocido como el gigante gaseoso?,Júpiter,Saturno,Urano,Neptuno,Fácil,Ciencia
¿En qué continente está Chile?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal produce seda?,Gusano de seda,Abeja,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del agua?,Agua,Hielo,Vapor,Plasma,Fácil,Ciencia
¿En qué país se encuentra la ciudad de Petra?,Jordania,Egipto,Turquía,Irak,Fácil,Historia
¿Qué sentido usamos para escuchar?,Oído,Vista,Tacto,Gusto,Fácil,Ciencia
¿Qué océano está al norte de Canadá?,Ártico,Atlántico,Pacífico,Índico,Fácil,Geografía
¿Qué animal es un reptil?,Cocodrilo,Rana,Gato,Paloma,Fácil,Naturaleza
¿Quién fue Julio César?,General romano,Rey persa,Faraón,Explorador,Fácil,Historia
¿Qué fuerza mantiene los planetas en órbita?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos hemisferios tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Mekong?,Vietnam,Tailandia,China,Laos,Media,Geografía
¿Qué animal es un herbívoro?,Elefante,Tigre,Oso,Gato,Media,Naturaleza
¿Qué científico formuló la ley de Avogadro?,Avogadro,Dalton,Boyle,Gay-Lussac,Media,Ciencia
¿Qué civilización construyó Angkor Wat?,Jemer,Maya,Azteca,Inca,Media,Historia
¿Qué río cruza Berlín?,Spree,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda a la coagulación?,Vitamina K,Vitamina A,Vitamina C,Vitamina D,Media,Ciencia
¿Qué animal vive en la tundra?,Reno,León,Camello,Mono,Media,Naturaleza
¿Quién fue Pericles?,Líder ateniense,Rey persa,Faraón,Emperador romano,Media,Historia
¿Qué país tiene más glaciares?,Islandia,Canadá,Noruega,Chile,Media,Geografía
¿Qué gas mantiene la respiración humana?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal es ovíparo?,Gallina,Perro,Gato,Elefante,Media,Naturaleza
¿Quién escribió El arte de la guerra?,Sun Tzu,Confucio,Lao Tse,Mencio,Media,Historia
¿Qué mar separa Arabia de África?,Mar Rojo,Mar Negro,Mar Caspio,Mar Arábigo,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Riñón,Corazón,Pulmón,Media,Ciencia
¿Qué animal vive en arrecifes?,Pez payaso,Atún,Carpa,Lucio,Media,Naturaleza
¿Dónde se encuentra el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Tb?,Terbio,Talio,Tantalio,Telurio,Muy Difícil,Ciencia
¿Qué cultura construyó Copán?,Maya,Olmeca,Azteca,Inca,Muy Difícil,Historia
¿Qué animal resiste presiones extremas?,Anfípodo abisal,Cangrejo,Calamar,Pez espada,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Barents?,Ártico,Atlántico,Índico,Pacífico,Muy Difícil,Geografía
¿Qué científico formuló la mecánica cuántica matricial?,Heisenberg,Schrödinger,Dirac,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Nínive?,Asirio,Babilónico,Persa,Hitita,Muy Difícil,Historia
¿Qué animal detecta infrasonidos?,Elefante,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Kalahari?,África austral,Sáhara,Gobi,Atacama,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 72?,Hafnio,Tántalo,Wolframio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Tepe Sialk?,Elamita,Sumeria,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar brazos?,Estrella de mar,Pulpo,Cangrejo,Langosta,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Kosciuszko?,Australia,Nueva Zelanda,Indonesia,Papúa,Muy Difícil,Geografía
¿Qué científico descubrió la ley de Avogadro?,Avogadro,Dalton,Boyle,Gay-Lussac,Muy Difícil,Ciencia
¿Qué reino africano controló Benín antiguo?,Edo,Yoruba,Mali,Songhai,Muy Difícil,Historia
¿Qué animal puede sobrevivir en agua salobre?,Cangrejo violinista,Delfín,Atún,Ballena,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Scotia?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Portugal?,Lisboa,Oporto,Coímbra,Braga,Fácil,Geografía
¿Qué animal es un marsupial?,Wallaby,Koala,León,Elefante,Fácil,Naturaleza
¿Cuántos meses tienen 31 días?,7,6,5,8,Fácil,Ciencia
¿Quién pintó La última cena?,Leonardo da Vinci,Michelangelo,Raphael,Caravaggio,Fácil,Historia
¿Qué planeta es el más lejano del Sol?,Neptuno,Urano,Saturno,Júpiter,Fácil,Ciencia
¿En qué continente está Perú?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal produce látex?,Hevea,Abeja,Cangrejo,Gusano,Fácil,Naturaleza
¿Cuál es el estado gaseoso del nitrógeno?,Nitrógeno,Agua,Hielo,Plasma,Fácil,Ciencia
¿En qué país se encuentra el Partenón?,Grecia,Italia,Francia,Turquía,Fácil,Historia
¿Qué sentido usamos para el tacto?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al este de África?,Índico,Atlántico,Pacífico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Salamandra,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Alejandro Magno?,Conquistador macedonio,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los planetas en órbita?,Gravedad,Magnetismo,Presión,Inercia,Fácil,Ciencia
¿Cuántos hemisferios tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Danubio?,Austria,Hungría,Serbia,Rumania,Media,Geografía
¿Qué animal es un herbívoro?,Elefante,Tigre,Oso,Gato,Media,Naturaleza
¿Qué científico desarrolló la teoría de la relatividad general?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó la ciudad de Palenque?,Maya,Azteca,Olmeca,Inca,Media,Historia
¿Qué río cruza París?,Sena,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda a la visión?,Vitamina A,Vitamina C,Vitamina D,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques templados?,Ciervo,Alce,Mono,Camello,Media,Naturaleza
¿Quién fue Carlomagno?,Emperador europeo,Rey persa,Faraón,General griego,Media,Historia
¿Qué país tiene más glaciares?,Islandia,Canadá,Noruega,Chile,Media,Geografía
¿Qué gas permite la respiración?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal es ovíparo?,Gallina,Perro,Gato,Elefante,Media,Naturaleza
¿Quién escribió El Quijote?,Miguel de Cervantes,Lope de Vega,Quevedo,Calderón,Media,Historia
¿Qué mar separa Europa de África?,Mar Mediterráneo,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano produce enzimas digestivas?,Páncreas,Hígado,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Gobi?,Mongolia y China,Kazajistán,India,Iran,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Dy?,Disprosio,Daltonio,Deuterio,Darmstatio,Muy Difícil,Ciencia
¿Qué cultura construyó Chavín de Huántar?,Chavín,Mochica,Inca,Nazca,Muy Difícil,Historia
¿Qué animal puede entrar en criptobiosis?,Tardígrado,Escarabajo,Rata,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Laptev?,Rusia,Canadá,Groenlandia,Noruega,Muy Difícil,Geografía
¿Qué científico formuló la ecuación de Schrödinger?,Schrödinger,Heisenberg,Dirac,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Nínive?,Asirio,Babilónico,Persa,Hitita,Muy Difícil,Historia
¿Qué animal detecta infrasonidos?,Elefante,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Kyzylkum?,Uzbekistán,Turkmenistán,Irán,Afganistán,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Suecia?,Estocolmo,Gotemburgo,Malmö,Uppsala,Fácil,Geografía
¿Qué animal es un marsupial?,Canguro,Koala,León,Elefante,Fácil,Naturaleza
¿Cuántos segundos tiene un minuto?,60,50,100,90,Fácil,Ciencia
¿Quién pintó Guernica?,Pablo Picasso,Leonardo da Vinci,Michelangelo,Caravaggio,Fácil,Historia
¿Qué planeta tiene los anillos más visibles?,Saturno,Júpiter,Urano,Neptuno,Fácil,Ciencia
¿En qué continente está Bolivia?,América del Sur,Europa,Asia,África,Fácil,Geografía
¿Qué animal produce cera?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado sólido del carbono?,Diamante,Graphite,Hielo,Agua,Fácil,Ciencia
¿En qué país se encuentra la Acrópolis?,Grecia,Italia,Francia,Turquía,Fácil,Historia
¿Qué sentido usamos para gustar?,Gusto,Oído,Vista,Tacto,Fácil,Ciencia
¿Qué océano está al sur de Australia?,Índico,Atlántico,Pacífico,Ártico,Fácil,Geografía
¿Qué animal es un reptil?,Cocodrilo,Rana,Gato,Paloma,Fácil,Naturaleza
¿Quién fue Simón Bolívar?,Libertador sudamericano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los satélites en órbita?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos hemisferios tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
